2021-10-05T23:27:47.422+09:00,Han Seung-min,Action,NewDir,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:50.771+09:00,Han Seung-min,Action,EditorBackSpace,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:50.772+09:00,Han Seung-min,KeyEvent,8:08:00,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:50.970+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:51.115+09:00,Han Seung-min,KeyEvent,100:68:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:51.218+09:00,Han Seung-min,KeyEvent,117:85:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:51.529+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:27:54.846+09:00,Han Seung-min,Action,NewDir,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:56.258+09:00,Han Seung-min,KeyEvent,112:80:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:56.426+09:00,Han Seung-min,KeyEvent,110:78:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:56.626+09:00,Han Seung-min,KeyEvent,117:85:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:27:56.922+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:28:00.613+09:00,Han Seung-min,Action,NewDir,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:02.530+09:00,Han Seung-min,KeyEvent,115:83:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:02.691+09:00,Han Seung-min,KeyEvent,104:72:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:02.850+09:00,Han Seung-min,KeyEvent,97:65:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:03.026+09:00,Han Seung-min,KeyEvent,112:80:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:03.164+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:03.554+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:28:05.075+09:00,Han Seung-min,KeyEvent,65535:17:2,[2021-10-05] 5주차 과제,Project,,,-1,-1,Default task
2021-10-05T23:28:05.188+09:00,Han Seung-min,Action,$Undo,[2021-10-05] 5주차 과제,Project,,,-1,-1,Default task
2021-10-05T23:28:06.975+09:00,Han Seung-min,KeyEvent,26:90:2,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:13.750+09:00,Han Seung-min,Action,NewClass,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:16.399+09:00,Han Seung-min,KeyEvent,65535:16:1,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:16.595+09:00,Han Seung-min,KeyEvent,83:83:1,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:17.082+09:00,Han Seung-min,KeyEvent,104:72:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:17.282+09:00,Han Seung-min,KeyEvent,97:65:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:17.497+09:00,Han Seung-min,KeyEvent,112:80:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:17.650+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,,,-1,-1,Default task
2021-10-05T23:28:18.296+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:28:34.255+09:00,Han Seung-min,Action,Move,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:36.483+09:00,Han Seung-min,KeyEvent,46:46:00,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:37.842+09:00,Han Seung-min,KeyEvent,115:83:0,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:38.195+09:00,Han Seung-min,KeyEvent,104:72:0,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:38.291+09:00,Han Seung-min,KeyEvent,97:65:0,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:38.458+09:00,Han Seung-min,KeyEvent,112:80:0,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:38.562+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,0,14,Default task
2021-10-05T23:28:47.852+09:00,Han Seung-min,KeyEvent,65535:17:2,[2021-10-05] 5주차 과제,Project,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:28:48.290+09:00,Han Seung-min,KeyEvent,65535:17:2,[2021-10-05] 5주차 과제,Project,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:28:48.535+09:00,Han Seung-min,Action,RunAnything,[2021-10-05] 5주차 과제,Project,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:28:49.835+09:00,Han Seung-min,KeyEvent,65535:17:2,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,4,0,Default task
2021-10-05T23:28:49.971+09:00,Han Seung-min,Action,$Undo,[2021-10-05] 5주차 과제,Editor,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,4,0,Default task
2021-10-05T23:28:51.603+09:00,Han Seung-min,KeyEvent,26:90:2,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:02.766+09:00,Han Seung-min,Action,NewDir,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:06.642+09:00,Han Seung-min,KeyEvent,115:83:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:07.185+09:00,Han Seung-min,KeyEvent,104:72:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:07.290+09:00,Han Seung-min,KeyEvent,97:65:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:07.411+09:00,Han Seung-min,KeyEvent,112:80:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:07.538+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:07.913+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:29:12.157+09:00,Han Seung-min,Action,NewDir,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:14.482+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:14.649+09:00,Han Seung-min,KeyEvent,100:68:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:14.785+09:00,Han Seung-min,KeyEvent,105:73:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:14.921+09:00,Han Seung-min,KeyEvent,116:84:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/Shape.java,,4,0,Default task
2021-10-05T23:29:15.442+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:29:54.374+09:00,Han Seung-min,Action,NewClass,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:55.490+09:00,Han Seung-min,KeyEvent,65535:16:1,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:55.675+09:00,Han Seung-min,KeyEvent,67:67:1,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:55.882+09:00,Han Seung-min,KeyEvent,105:73:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:55.938+09:00,Han Seung-min,KeyEvent,114:82:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:56.123+09:00,Han Seung-min,KeyEvent,99:67:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:56.219+09:00,Han Seung-min,KeyEvent,108:76:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:56.313+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Shape.java,,2,13,Default task
2021-10-05T23:29:56.567+09:00,Han Seung-min,KeyEvent,10:10:00,,,,,-1,-1,
2021-10-05T23:30:00.092+09:00,Han Seung-min,Action,NewClass,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:03.450+09:00,Han Seung-min,KeyEvent,65535:16:1,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:03.644+09:00,Han Seung-min,KeyEvent,82:82:1,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:03.874+09:00,Han Seung-min,KeyEvent,101:69:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:04.201+09:00,Han Seung-min,KeyEvent,99:67:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:04.458+09:00,Han Seung-min,KeyEvent,116:84:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:04.586+09:00,Han Seung-min,KeyEvent,97:65:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
2021-10-05T23:30:04.803+09:00,Han Seung-min,KeyEvent,110:78:0,[2021-10-05] 5주차 과제,Popup,D:/1-Personal/대학교 프로그래밍 과제/21년 2학기 플랫폼-기반-프로그래밍 과제/[2021-10-05] 5주차 과제/src/edu/pnu/shape/Circle.java,,2,20,Default task
